popularity,title,artist,bpm,enrgy,danceability,liveness,duration
unpopular,Junkies,8ball sosa,144.935,0.618,0.782,0.191,133.699
unpopular,Sticks and Stones,William Clark Green,144.94,0.904,0.476,0.15,166.76
unpopular,Flaw,Plap Fieldz,144.949,0.835,0.53,0.0942,192.522
unpopular,A Reason to Believe,The Persevering Promise,144.949,0.938,0.448,0.245,336.274
unpopular,1400 Hours,Wavytheking,144.95,0.562,0.821,0.0566,119.32
unpopular,Victory,KJBroadus,144.96,0.723,0.675,0.114,196.965
unpopular,Trapp'd,2nd Bloxk Qua,144.975,0.406,0.707,0.0931,203.285
unpopular,When a Woman's Fed Up,Mike Broussard and Nu'edition Zydeco,144.982,0.791,0.813,0.0858,234.475
unpopular,Black Tar Boulevard,Swoe Whoa,144.985,0.839,0.541,0.327,224.497
unpopular,Someone Like You (Workout Mix + 145 BPM),DJ ReMix Workout,144.987,0.868,0.667,0.0279,325.705
unpopular,Humacao (New Wendy's Sheen),Paris Street,144.992,0.319,0.614,0.102,134.18
unpopular,That's All Me,Mike Broussard and Nu'edition Zydeco,144.995,0.887,0.834,0.0906,176.98
unpopular,Pretty Green Eyes - Scott Brown Remix,Ultrabeat,144.998,0.814,0.551,0.0311,396.04
unpopular,That Girl,Two Fingers,145.002,0.924,0.669,0.177,193.853
unpopular,Straw Men,Two Fingers,145.015,0.833,0.768,0.0808,180
unpopular,Annihilation Song,Rubblebucket,145.025,0.898,0.649,0.125,232.747
unpopular,And So Dies the Dreamer,The Persevering Promise,145.033,0.933,0.439,0.102,317.205
unpopular,Zoom Zoom,Meechie Greedy,145.037,0.47,0.657,0.36,173.113
unpopular,Die Young,Q Drippy,145.042,0.558,0.556,0.122,218.514
unpopular,Dead & Gone,Ghost Woman,145.047,0.97,0.511,0.587,108.019
unpopular,war with love,Tokyo Shamir,145.056,0.634,0.593,0.0856,144.938
unpopular,Cocaine,Cheeseburger,145.072,0.855,0.412,0.13,115.253
unpopular,ThousandsofYears,Fin Varra,145.083,0.718,0.597,0.111,198.625
unpopular,Laura Lou,GrainFed,145.135,0.564,0.623,0.105,262.283
unpopular,Suppose to Be in Love,Mike Broussard and Nu'edition Zydeco,145.147,0.814,0.82,0.305,173.662
unpopular,Mr. Right,Young Devi D,145.153,0.565,0.498,0.119,147.148
unpopular,Kiss Me,Mike Broussard and Nu'edition Zydeco,145.206,0.889,0.852,0.138,213.786
unpopular,Next Time,Brightside,145.207,0.593,0.246,0.287,172.464
unpopular,Neva Change,Chaotic,145.273,0.671,0.647,0.177,138.473
unpopular,I Remember,Julee Cruise,145.406,0.268,0.299,0.093,253.093
unpopular,Voice of My Beautiful Country Suite: III. Piano Blues,Rene Marie,145.413,0.201,0.326,0.0831,80
unpopular,Tu Serenata,Diomedes Diaz,145.429,0.848,0.739,0.488,266.093
unpopular,"T.A.K.E To Alan, Kayla, Evan (My Dad Rocks)",Glen D. Giles,145.612,0.589,0.55,0.128,242.987
unpopular,Apt. 23B,Laika & The Cosmonauts,145.62,0.73,0.329,0.0757,214.307
unpopular,Free Killa,TrapmoneyWink,145.81,0.461,0.687,0.118,133.564
unpopular,Drive,Zach Coffey,145.81,0.603,0.51,0.077,243.333
unpopular,松松垮垮,晴屿,145.833,0.33,0.727,0.112,173.009
unpopular,Who You Love,Stolen Paradise,145.865,0.399,0.649,0.0923,252.772
unpopular,Any Way You Want It - 2019 - Remaster,The Dave Clark Five,145.872,0.937,0.282,0.293,149.733
unpopular,I Know,Swoe Whoa,145.92,0.706,0.684,0.0774,148.128
unpopular,Morning Has Broken,Christmas 2018,145.92,0.218,0.731,0.112,179.67
unpopular,高高兴兴,晴屿,145.946,0.166,0.654,0.0999,173.009
unpopular,In My Darkest Hour,SOTO,145.951,0.877,0.498,0.0731,391.688
unpopular,La Escoba,Kampirano,145.957,0.512,0.492,0.0963,205.613
unpopular,Outta State,Lil Boodha,145.957,0.763,0.624,0.355,135.236
unpopular,Love,Coral Thief,145.96,0.699,0.76,0.207,187.661
unpopular,High As Hell,WalknTalknCheck,145.97,0.565,0.651,0.304,114.04
unpopular,Hasta Cuando,Marco Antonio Solís,145.972,0.588,0.609,0.14,228.467
unpopular,Gas (freestyle),1TakeTheGreat,145.998,0.44,0.821,0.233,215.103
unpopular,郁郁葱葱,晴屿,146.026,0.518,0.569,0.171,173.009
unpopular,Dreamland,The Floating Men,146.053,0.538,0.488,0.259,252.413
unpopular,Gonna,Blake Shelton,146.076,0.886,0.667,0.0759,182.947
unpopular,Too Much Time,Allcapsallan,146.085,0.538,0.894,0.11,210.822
unpopular,Sky Is the Limit,Mike Broussard and Nu'edition Zydeco,146.103,0.805,0.812,0.172,199.628
unpopular,Swagged Out,Swazy Baby,146.119,0.573,0.691,0.0911,242.024
unpopular,Meant to Pave,Brother Smith,146.128,0.96,0.402,0.107,216.347
unpopular,吃吃喝喝,晴屿,146.14,0.152,0.795,0.135,173.009
unpopular,病泱泱拨,晴屿,146.152,0.449,0.809,0.0996,173.009
unpopular,Day After Day,Boxelder,146.169,0.627,0.536,0.322,232.84
unpopular,Elements,Glenn Wiggins,146.197,0.278,0.593,0.0926,143.661
unpopular,Hurt Somebody,The Dirt Drifters,146.236,0.37,0.458,0.178,179.293
unpopular,Rock & Roll Woman,Buffalo Springfield,146.237,0.49,0.392,0.354,166.533
unpopular,Sonidos de la Boca,Sombrio Hermanos,146.377,0.364,0.557,0.177,114.416
unpopular,Catch Us If You Can - 2019 - Remaster,The Dave Clark Five,146.514,0.602,0.473,0.213,114.733
unpopular,Well,Silktail,146.527,0.846,0.248,0.175,187.297
unpopular,Flowing Water,Sonido Del Bosque y Naturaleza,146.534,0.875,0.301,0.985,187.315
unpopular,He Brought Joy,The Lumzy Sisters,146.558,0.752,0.647,0.218,254.76
unpopular,Untitled Song About Rivers and Parks,Paris Street,146.783,0.267,0.461,0.109,239.494
unpopular,Naima - Live,Cal Tjader,146.792,0.307,0.458,0.882,353.333
unpopular,Christmas Eve,Ethan Setiawan,146.903,0.385,0.555,0.126,86.92
unpopular,Yajirobe,Allcapsallan,146.921,0.571,0.76,0.143,199.286
unpopular,Overdue,TTG Dree,146.943,0.552,0.63,0.102,170.064
unpopular,Murderdance,LulMurder,146.956,0.695,0.557,0.145,109.202
unpopular,The Uncomfortable Truth,Nneka,146.962,0.58,0.531,0.0416,229.8
unpopular,Have Yourself a Merry Little Christmas,J. Chang-Tablada,146.995,0.313,0.353,0.11,179.451
unpopular,FREE JUGG,Milly Racks,147.019,0.533,0.746,0.0984,124.152
unpopular,PU$$Y BOA,G-9lock19,147.022,0.837,0.6,0.319,42.375
unpopular,Na'a Lo'o San Martin,Poder del Tigre y Su Musical,147.026,0.816,0.67,0.0682,170.295
unpopular,Fuck The Opps,FlashKdai,147.043,0.743,0.788,0.109,209.45
unpopular,To the Teeth,Achilles,147.098,0.96,0.299,0.325,163.747
unpopular,"Sonata No. 8 in A Minor, K. 310 / Andante cantabile con espressione",Alfred Brendel,147.113,0.0808,0.405,0.0765,433.853
unpopular,Looking Like That,Mike Broussard and Nu'edition Zydeco,147.126,0.911,0.788,0.243,195.422
unpopular,Escape Route,Wavytheking,147.155,0.738,0.77,0.164,91.587
unpopular,One More Night,GB Leighton,147.219,0.534,0.517,0.3,296.76
unpopular,Love Is Easily (The Hardest Thing to Hold),GB Leighton,147.221,0.738,0.482,0.0494,249.24
unpopular,Dreams,Brandi Carlile,147.271,0.869,0.565,0.175,211.56
unpopular,How It's Happening,Kafime,147.322,0.479,0.384,0.37,61.048
unpopular,No Time to Waste,The Lumzy Sisters,147.333,0.731,0.603,0.0886,466.707
unpopular,MurderBoyz,LulMurder,147.365,0.534,0.668,0.144,104.721
unpopular,Blind Joy,Silktail,147.443,0.817,0.188,0.327,228.876
unpopular,Curly Hair,Brightside,147.478,0.589,0.316,0.189,193.744
unpopular,Intro,2nd Bloxk Qua,147.675,0.779,0.535,0.713,182.7
unpopular,The Cold Floor,Achilles,147.699,0.982,0.432,0.434,269.613
unpopular,High Horse Interlude,42oH,147.764,0.324,0.368,0.422,102.756
unpopular,The Death of All Things Pure,The Persevering Promise,147.86,0.919,0.449,0.338,132.545
unpopular,Handout,TrapmoneyWink,147.918,0.418,0.676,0.299,145.032
unpopular,Send Em Up,luhtaeman,147.929,0.537,0.718,0.0858,192.377
unpopular,Carrotstick,The Nielsen Family Band,147.932,0.896,0.507,0.146,126.976
unpopular,Jeff Hardy,Meechie Greedy,147.94,0.548,0.615,0.111,237.923
unpopular,Look What The Cat Dragged In - Live,Poison,147.946,0.974,0.465,0.326,195.72
unpopular,Gorilla's,Meechie Greedy,147.946,0.521,0.731,0.162,207.621
unpopular,Really Step,FGM HEC,147.948,0.445,0.712,0.124,143.289
unpopular,We waken up,King Malachi,147.963,0.727,0.659,0.109,160.128
unpopular,OVERTIME,Leon Cruise,147.982,0.548,0.774,0.2,259.459
unpopular,Sweet Southern Comfort - Arkansas Version,Buddy Jewell,147.984,0.631,0.505,0.0986,211.907
unpopular,Worldwidewebinternetinformaionsuperhighwaymusicjunkie,Glen D. Giles,147.985,0.327,0.584,0.14,441.12
unpopular,Crab in a Bucket,Killz Aka Killa Kaunn,148.007,0.32,0.811,0.102,200.02
unpopular,Everyday,Stunna Bam,148.018,0.767,0.395,0.0723,194.955
unpopular,Falling Down Like Rain,Coral Thief,148.03,0.766,0.708,0.129,140.91
unpopular,Ain't No Doubt it,Tammy Caesar,148.032,0.565,0.747,0.0804,231.107
unpopular,Praise Ye The Lord,New Jersey Mass Choir,148.051,0.675,0.675,0.14,346.293
unpopular,Coastal Belle,Jacob Armitage,148.054,0.706,0.621,0.403,299.52
unpopular,Drone,Boxelder,148.062,0.665,0.597,0.368,240.667
unpopular,Hurt - Jake Ridley Chillout Mix,Christina Aguilera,148.12,0.314,0.403,0.282,347.667
unpopular,Speak Low - Live,Cal Tjader,148.167,0.446,0.42,0.707,449.667
unpopular,Drone (darth Vader Dub),Boxelder,148.2,0.608,0.603,0.0781,232.493
unpopular,Shit Get Deep,Pookiegg,148.209,0.53,0.604,0.18,168.411
unpopular,Glock Up,FGM HEC,148.29,0.862,0.565,0.267,105.231
unpopular,Piling on the Years,Sound Frames,148.378,0.544,0.378,0.177,296
unpopular,It's All Good,GB Leighton,148.378,0.629,0.474,0.1,225.36
unpopular,Quiero Saber De Ti,Vayven Del Amor,148.594,0.705,0.692,0.0906,247.385
unpopular,Limpieza de Ventanas,Sombrio Hermanos,148.642,0.302,0.673,0.248,135.576
unpopular,This Isn't What the Governmeant,Bread,148.719,0.53,0.703,0.0801,147.067
unpopular,Every Little Thing,Carlene Carter,148.836,0.937,0.63,0.103,194.386
unpopular,Next Time I'll Be Deadly Serious,Brightside,148.905,0.311,0.4,0.359,97.838
unpopular,Thoughts,TrapmoneyWink,148.921,0.549,0.651,0.098,176.767
unpopular,Feliz Navidad,Steve Chavez,148.923,0.843,0.555,0.288,183.987
unpopular,Closer - Album Version (Edited),Bleed The Dream,148.993,0.985,0.427,0.53,216.613
unpopular,I Can't Stop,Mike Broussard and Nu'edition Zydeco,149.055,0.739,0.767,0.186,198.844
unpopular,Homixide,Lil Boodha,149.129,0.448,0.64,0.26,167.732
unpopular,Show Face,Allcapsallan,149.136,0.493,0.71,0.112,129.083
unpopular,Me Bebí Tu Recuerdo,Galy Galiano,149.333,0.466,0.584,0.287,201.72
unpopular,Hearts and Triangles (Live),Adam Ezra Group,149.419,0.326,0.416,0.694,217.91
unpopular,Big Mouth Blues,Gram Parsons,149.456,0.917,0.694,0.646,232.507
unpopular,Remembering Paradise,The Floating Men,149.469,0.255,0.387,0.0636,305.48
unpopular,Over and Over - 2019 - Remaster,The Dave Clark Five,149.545,0.862,0.542,0.13,119.8
unpopular,Nostalgia,Luigi Arias,149.61,0.626,0.806,0.0639,282.133
unpopular,Strange Meadow Lark,Rene Marie,149.739,0.257,0.443,0.225,366
unpopular,Aqui Estoy Yo,Luis Fonsi,149.759,0.551,0.429,0.292,251.52
unpopular,Heart and Soul,Joy Division,149.774,0.611,0.64,0.0942,353.106
unpopular,Give Me That Old Time Machete,Harry Manfredini,149.786,0.0797,0.156,0.113,389.933
unpopular,Great,Althea,149.828,0.291,0.622,0.123,105.665
unpopular,The Purge,Plap Fieldz,149.837,0.676,0.476,0.667,223.503
unpopular,Stay out My Way,Tre Deuce,149.87,0.71,0.652,0.421,210.2
unpopular,BIG HEC,FGM HEC,149.9,0.513,0.721,0.116,83.985
unpopular,Hustle Hard,Mike Broussard and Nu'edition Zydeco,149.902,0.862,0.785,0.0699,219.925
unpopular,Frostbite,PROZVC,149.912,0.562,0.71,0.122,129.6
unpopular,You And I,Soraya,149.931,0.495,0.639,0.102,231.387
unpopular,MVP,King Tut (Turn Up Tony),149.935,0.549,0.654,0.16,153.623
unpopular,In My Bones,Press your luck,149.938,0.915,0.377,0.625,204.4
unpopular,Two Heroes - Remix,Satin,149.953,0.951,0.67,0.265,231.833
unpopular,快快乐乐,晴屿,149.954,0.415,0.709,0.108,168.385
unpopular,"CHAMBER OF DESPAIR, PT. II",Dr S,149.962,0.561,0.561,0.107,237.724
unpopular,Suckerpunch,SOTO,149.964,0.962,0.469,0.287,240.512
unpopular,Like Mine,Crude Moxie,149.966,0.455,0.87,0.104,118.465
unpopular,RISING FAST (INTRO),Leon Cruise,149.968,0.504,0.765,0.104,161.6
unpopular,MYB,Gizzle00,149.971,0.559,0.827,0.167,179.895
unpopular,LUXURY,King Robey,149.994,0.438,0.826,0.156,140.677
unpopular,Bang Era,Meechie Greedy,149.995,0.75,0.715,0.149,172.983
unpopular,Outro,Meechie Greedy,149.995,0.444,0.627,0.579,205.061
unpopular,quest,Zeros Second,150.001,0.77,0.887,0.124,96.264
unpopular,Missing Primus,Paris Street,150.003,0.538,0.486,0.252,268
unpopular,Two Headed Wolf,Galeto,150.003,0.582,0.851,0.654,175.464
unpopular,CPR,Lil Boodha,150.02,0.346,0.785,0.0857,153.913
unpopular,Xodus,Etcétera,150.02,0.979,0.524,0.763,241.842
unpopular,Highway 61 Visited,Paris Street,150.024,0.323,0.76,0.111,267.59
unpopular,Stay Here,Fox Teeth,150.031,0.69,0.465,0.131,191.241
unpopular,YK,LulMurder,150.033,0.574,0.707,0.12,111.013
unpopular,You Don't Know Me,Glen D. Giles,150.033,0.373,0.633,0.105,218.88
unpopular,99 Benz,Mars & Zay,150.035,0.544,0.648,0.166,152.02
unpopular,Te Me Antojas,Jordan Rodriguez,150.036,0.674,0.585,0.1,196.696
unpopular,Siempre Me Ganas Mi corazón,Sikatris,150.039,0.404,0.712,0.0694,107.2
unpopular,Los Cocos,Los Broncos De Cosala,150.041,0.697,0.732,0.0689,161.64
unpopular,Country,SonsOfNotown,150.042,0.449,0.674,0.0955,172.406
unpopular,Up And Over,Kidzone,150.047,0.521,0.746,0.312,113.04
unpopular,Half Of It,Swazy Baby,150.048,0.688,0.663,0.108,209.607
unpopular,Make it out,Rahzy,150.053,0.614,0.694,0.262,191.818
unpopular,Jailbird Soul,Fin Varra,150.054,0.828,0.573,0.2,166.404
unpopular,Yeah That's Him,Bluzi Bythaway,150.055,0.49,0.864,0.106,108.843
unpopular,College Town,Janie Waddell,150.062,0.509,0.557,0.197,179.2
unpopular,Quédate Con El,Jordan Rodriguez,150.063,0.614,0.64,0.139,215.388
unpopular,Lonely,Spice Marley,150.065,0.664,0.728,0.237,140.737
unpopular,Paris Street Hits the Beach,Paris Street,150.067,0.711,0.485,0.494,260.08
unpopular,Dope Heads,Wsb Stepp,150.075,0.515,0.638,0.0963,118.544
unpopular,Pound For Pound (feat. Trapperman Dale),Doeman,150.084,0.937,0.727,0.256,110.44
unpopular,Pianos,Wavytheking,150.091,0.756,0.894,0.278,140.88
unpopular,The Truth,LuvSmokeyy,150.109,0.498,0.779,0.121,195.056
unpopular,true peace,Qiao Lu,150.117,0.252,0.834,0.142,116.1
unpopular,Blue Boy Benjamin Freestyle,Lilgrouch,150.124,0.416,0.588,0.158,203.912
unpopular,Colder,Dj Teddy,150.13,0.668,0.567,0.0795,218.776
unpopular,Married To My Money,Trillville,150.145,0.794,0.689,0.311,241.84
unpopular,Come Worship The Lord,New Jersey Mass Choir,150.194,0.546,0.803,0.0921,350.067
unpopular,El Domingo Se Casa,Conjunto Alacrán,150.25,0.655,0.627,0.464,136.56
unpopular,My Yp’s,DEE4,150.254,0.676,0.702,0.113,155.063
unpopular,Regla De Estupidos,Golpe Justo,150.513,0.937,0.285,0.256,107.933
unpopular,Uncaged,The Wires,150.789,0.333,0.366,0.154,183
unpopular,Redwoods,Ethan Setiawan,150.978,0.309,0.481,0.136,312.053
unpopular,Deadlock,Magnet,150.981,0.344,0.328,0.185,244.08
unpopular,Always Be Down,Rob G,150.991,0.64,0.691,0.0583,254.387
unpopular,Drowning Is Painless,Bleed The Dream,151.01,0.983,0.451,0.382,227.587
unpopular,You Can't Fail - Live,Daniel O,151.019,0.388,0.52,0.345,211.952
unpopular,"You'll Have To Lie, To Be Honest",Bleed The Dream,151.031,0.977,0.509,0.115,193.56
unpopular,Always Be Down Instrumental,Rob G,151.032,0.66,0.698,0.057,254.387
unpopular,Old Flow,G-9lock19,151.032,0.827,0.773,0.0684,155.667
unpopular,Always Be Down TV Track,Rob G,151.051,0.636,0.683,0.0639,254.387
unpopular,First Take,Young Devi D,151.083,0.717,0.694,0.226,170.24
unpopular,El Verdadero culpable,Diomedes Diaz,151.086,0.585,0.552,0.547,353.853
unpopular,Tu Eres la Culpable,Luigi Arias,151.23,0.537,0.857,0.0531,263.56
unpopular,World of Hate,King Malachi,151.272,0.693,0.446,0.334,167.52
unpopular,Fantasia,Diomedes Diaz,151.531,0.712,0.735,0.0838,347.28
unpopular,The Love Bird Has Flown,Bobby Hebb,151.6,0.501,0.328,0.277,265.28
unpopular,La esperanza,Flaco Jimenez,151.656,0.467,0.654,0.0421,176.013
unpopular,"Rigoletto, Act III: La donna è mobile",Giuseppe Verdi,151.765,0.0959,0.33,0.0986,132.267
unpopular,Enough,Stunna Bam,151.887,0.701,0.448,0.0817,190.566
unpopular,Dummy Shi,ynslilblake,151.926,0.617,0.629,0.445,128.29
unpopular,Time,SOTO,151.942,0.939,0.25,0.195,291.296
unpopular,Snake,Tokyo Shamir,151.949,0.69,0.624,0.0775,126.663
unpopular,Este Corazón,El Javi,151.968,0.476,0.722,0.0926,220.549
unpopular,ME & YOU,Tokyo Shamir,151.99,0.58,0.656,0.098,126.965
unpopular,Tired,Childish Ed,152.018,0.293,0.828,0.0967,164.21
unpopular,Call to Arms,Sturgill Simpson,152.023,0.884,0.333,0.0886,329.64
unpopular,Mr. Driggs,Coral Thief,152.036,0.784,0.768,0.0654,194.378
unpopular,A Little Bit Like Dying Alone,SMAC,152.04,0.897,0.321,0.0762,223.269
unpopular,Ghost Without a Grave,Fox Teeth,152.091,0.839,0.392,0.287,158.896
unpopular,Reprieve,Achilles,152.124,0.977,0.211,0.428,177.867
unpopular,I'm Fine,Colton Rice,152.126,0.736,0.496,0.0753,219.746
unpopular,Juice Me Up,Plap Fieldz,152.143,0.597,0.694,0.374,169.195
unpopular,Prelude - Psycho,Danny Elfman,152.2,0.424,0.739,0.0934,126.867
unpopular,Heartbreak Joker,Trxuma Wisdom,152.209,0.499,0.619,0.114,178.701
unpopular,Mind Spin,Clara Ponty,152.309,0.229,0.451,0.139,219.173
unpopular,Walk in the Park - Live,Family Mystic,152.326,0.505,0.394,0.872,600
unpopular,Shot Of You,Zach Regan,152.345,0.739,0.502,0.326,177.928
unpopular,Goodbye Darling,Alan Vega,152.643,0.758,0.664,0.0183,160.4
unpopular,Como Pude Enamorarme De Ti,Conjunto Alacrán,152.726,0.644,0.747,0.0493,136.507
unpopular,Humpty Dumpty,FGM HEC,152.821,0.476,0.724,0.286,113.28
unpopular,Back In The Days,Galeto,152.85,0.477,0.823,0.122,175.92
unpopular,Hold Dat Noise (G Mix) [feat. Yo Gotti & Kevin Gates],Racked Up Ready,152.908,0.768,0.67,0.108,234.016
unpopular,Freestyle,LulMurder,152.932,0.665,0.612,0.11,163.165
unpopular,Pañuelo De Lágrimas,Skándalo Musical,152.958,0.686,0.596,0.235,231.213
unpopular,Galveston,Colton Rice,152.969,0.832,0.442,0.361,226.667
unpopular,Wit It On Me,luhtaeman,153.013,0.478,0.688,0.126,229.04
unpopular,Na'a Lo'o Yoso Canu,Poder del Tigre y Su Musical,153.129,0.842,0.708,0.285,238.144
unpopular,Raping the Dead,Achilles,153.419,0.982,0.229,0.13,96.747
unpopular,High In the Country,Brent Cobb,153.532,0.883,0.378,0.076,259.293
unpopular,GHETTO LULLABY,Myles T. Jordan,153.566,0.648,0.285,0.562,102.027
unpopular,Interlude A,Eric Benét,153.591,0.424,0.288,0.115,24.107
unpopular,Easy Street,Cheeseburger,153.673,0.876,0.341,0.12,177.267
unpopular,D.O.A,LulMurder,153.825,0.717,0.595,0.128,84.171
unpopular,Kneel Down And Pray,Dr. Charles G. Hayes,153.841,0.392,0.523,0.319,197.934
unpopular,Crazy Girl,Coral Thief,153.872,0.92,0.649,0.311,214.92
unpopular,Menace to Society,Plap Fieldz,153.918,0.48,0.55,0.189,253.753
unpopular,"You, Goddamn",Paris Street,153.925,0.546,0.683,0.0771,226.08
unpopular,Break the Rules,WalknTalknCheck,153.946,0.564,0.679,0.134,93.511
unpopular,Adios y Cuidate,Jordan Rodriguez,153.947,0.576,0.685,0.253,187.501
unpopular,Coho,The Wires,153.959,0.339,0.547,0.0621,186.5
unpopular,From the a to Tha a,2nd Bloxk Qua,153.978,0.361,0.525,0.402,216.048
unpopular,Me gustaría Ser Mas Que Amigo,Kurlin,153.983,0.25,0.773,0.0974,174.545
unpopular,Ain't Workin',David Mayfield,153.985,0.774,0.545,0.453,156.711
unpopular,Yo Ya No Te Quiero,Kellkito,153.988,0.222,0.746,0.12,174.545
unpopular,Reverse Da Klip,Galeto,153.988,0.549,0.8,0.103,151.327
unpopular,Rhythm,Lil Boodha,153.995,0.503,0.681,0.101,162.299
unpopular,(Intro) Is The Stepp,Wsb Stepp,154.009,0.433,0.817,0.111,104.465
unpopular,Get Back,Gee Pugzy,154.013,0.506,0.794,0.0961,74.813
unpopular,In The End,Lionrock,154.014,0.464,0.557,0.103,221.693
unpopular,This is a Robbery,Cousin Simple,154.018,0.775,0.453,0.116,252.5
unpopular,Sea Level,Achilles,154.02,0.972,0.292,0.302,202.933
unpopular,Something on Your Mind,The Nielsen Family Band,154.021,0.367,0.59,0.272,171.349
unpopular,Wreck Shop,Dj Teddy,154.036,0.762,0.621,0.0853,197.623
unpopular,Money Line,Trillville,154.051,0.937,0.594,0.214,238.88
unpopular,John Madden,Takedown Demon,154.073,0.567,0.821,0.0933,204.216
unpopular,Lost,LuvSmokeyy,154.111,0.635,0.666,0.213,175.412
unpopular,C Blu (FTO),Justo Gz,154.121,0.696,0.769,0.23,113.221
unpopular,I Saw Three Ships,Christmas 2018,154.125,0.216,0.827,0.0813,190.383
unpopular,Cable World,曹依振,154.137,0.601,0.817,0.0999,85.864
unpopular,Girl - Snippet,Latif,154.244,0.688,0.853,0.307,66.933
unpopular,Welding The Flesh,Yotuma,154.629,0.94,0.369,0.156,278.953
unpopular,City Walls,Rearview Mirror,154.659,0.64,0.487,0.119,220.787
unpopular,Todo Me Gusta De Tí,Skándalo Musical,154.9,0.907,0.652,0.32,197.667
unpopular,Me Cansé De Morir Por Tu Amor,Skándalo Musical,154.908,0.764,0.649,0.335,212.213
unpopular,Juamnji,1TakeTheGreat,154.974,0.636,0.858,0.09,160.836
unpopular,IM MURDA KLAN,FGM HEC,155.231,0.367,0.637,0.223,71.168
unpopular,Hay Un Lirio,Conjunto Alacrán,155.244,0.73,0.69,0.25,119.667
unpopular,What is 'Yo Answer?,New Jersey Mass Choir,155.324,0.705,0.755,0.0617,293.2
unpopular,My God,Malachi X,155.37,0.349,0.494,0.136,222.408
unpopular,"Fortunately, Unfortunately",Chilly Gonzales,155.609,0.542,0.579,0.136,198.88
unpopular,Mi Amor Fue Tuyo,Luigi Arias,155.648,0.696,0.789,0.1,254.72
unpopular,Contra El Opresor,Golpe Justo,155.694,0.935,0.403,0.312,145.64
unpopular,Euphoria,nightinvenice,155.762,0.367,0.726,0.11,118.251
unpopular,Intangible,Silktail,155.783,0.756,0.116,0.148,149.524
unpopular,Dear Old Tyger That Sleeps,Achilles,155.8,0.903,0.182,0.17,152.48
unpopular,Deathline,dpebbs,155.838,0.475,0.723,0.158,209.371
unpopular,Holla Back,King Malachi,155.941,0.699,0.617,0.639,137.76
unpopular,Dream,Kashhhkarii,155.956,0.498,0.711,0.504,188.944
unpopular,Rockstar,Kashhhkarii,155.966,0.464,0.683,0.0923,197.381
unpopular,Kater 2 You,LuvSmokeyy,155.969,0.781,0.772,0.0448,187.298
unpopular,Girls' night,The Floating Men,155.972,0.528,0.578,0.104,223.56
unpopular,Switch It Up,Lil Boodha,155.977,0.575,0.796,0.0893,160.209
unpopular,Sin Medir Distancias,Diomedes Diaz,155.982,0.677,0.507,0.223,268.64
unpopular,Tu Eres La Reina,Diomedes Diaz,155.987,0.577,0.666,0.225,249.6
unpopular,Blow Me Away - Back to the Body,Oakwood University USM Alumni,155.993,0.584,0.681,0.108,288.002
unpopular,Runnin' - Afropeans Revisit,Eric Benét,156.003,0.625,0.543,0.106,221.907
unpopular,Can't Stop,C.H.R.O.M.E.,156.03,0.617,0.752,0.174,236.383
unpopular,IRS K (Freestyle),Sp3ctr3,156.064,0.483,0.769,0.0976,173.14
unpopular,Bushes,TrapmoneyWink,156.086,0.459,0.688,0.145,135.445
unpopular,I Can't Forget,Dr. Charles G. Hayes,156.105,0.7,0.75,0.209,185.113
unpopular,When I'm Older - Live,SOTO,156.114,0.827,0.35,0.38,235.2
unpopular,Colorado Roots,Coral Thief,156.167,0.748,0.689,0.214,187.767
unpopular,Demons,Ghost Woman,156.172,0.999,0.47,0.266,132.938
unpopular,H Town,Quiet Money Dot,156.267,0.625,0.645,0.365,176.52
unpopular,Sleeping with the Television On,Alan Whitney,156.29,0.379,0.437,0.146,236.2
unpopular,Serenata - Live,Cal Tjader,156.448,0.472,0.397,0.981,415.733
unpopular,Volvamos - Parranda,Diomedes Diaz,156.628,0.594,0.692,0.0693,278.707
unpopular,Santo Domingo - Live,Cal Tjader,156.634,0.601,0.582,0.684,207.6
unpopular,My Everything (remix),Wsb Stepp,156.839,0.469,0.575,0.0966,97.149
unpopular,Silver Tongue,Silktail,156.876,0.909,0.207,0.184,119.069
unpopular,Por Los Caminos Del Sur,Los Polifaceticos,156.909,0.774,0.477,0.0912,177.773
unpopular,The Lord Is Able,Dr. Charles G. Hayes,157.011,0.941,0.624,0.369,185.15
unpopular,Over Kill,TrapmoneyWink,157.013,0.603,0.72,0.348,161.16
unpopular,Dime Dónde Y Cuándo,Skándalo Musical,157.09,0.821,0.669,0.254,186.267
unpopular,De Torreón A Lerdo,Skándalo Musical,157.133,0.762,0.588,0.215,132.387
unpopular,Lake Bodom - Live in Japan,Children Of Bodom,157.157,0.972,0.136,0.985,247.989
unpopular,Fifer's Tale,Clara Ponty,157.328,0.157,0.242,0.234,248.8
unpopular,Talk With Jesus (Song),The Lumzy Sisters,157.466,0.659,0.436,0.088,391.707
unpopular,Me Hace Tanto Bien,Alejandro Fernández,157.49,0.765,0.55,0.0791,188.893
