popularity,title,artist,bpm,enrgy,danceability,liveness,duration
unpopular,The Diet Medley*,Vickie Winans,135.125,4.61E+01,59.4,15.2,479.12
unpopular,Drown in My Own Tears,Hope Waits,135.142,3.25E+01,34.2,26.2,233.76
unpopular,Window Shaker Blues,Bob Hewitt,135.146,6.64E+01,62.9,9.06,177.711
unpopular,Hustlin All My Life,TAB Flamez,135.162,7.49E+01,64.2,77.1,190.093
unpopular,"SOUL TIES, Pt. 1",Myles T. Jordan,135.166,7.36E+01,57.4,10.8,192.26
unpopular,Near,Robert W Hildreth,135.235,1.21E+01,48.8,7.5,184.013
unpopular,The Person Responsible,Jarryd Elias,135.267,4.24E+01,20.2,25.6,49.003
unpopular,Mystified - ITunes Live Session,Rocco DeLuca and The Burden,135.3,4.40E+01,51.7,13.4,253.933
unpopular,Sonnet 29,Glenn Wiggins,135.413,1.98E+01,55.5,11.8,177.96
unpopular,Only One Woman,Alien,135.584,4.41E+01,46.8,37.3,250.627
unpopular,Angelitos Negros,Rene Marie,135.621,6.22E+00,42,14.7,429.987
unpopular,Detroit City,Alice Cooper,135.705,9.63E+01,47.7,11,237.347
unpopular,Just a Jam > Just a Moment - Live,Family Mystic,135.763,3.45E+01,43.9,11.2,548
unpopular,Macchiato,Wavytheking,135.835,7.90E+01,89.9,16.6,168.293
unpopular,The end of our time,King Malachi,135.874,5.93E+01,55.7,19.6,189.144
unpopular,Smoke,Zach Coffey,135.88,3.91E+01,54.4,23.8,257.747
unpopular,Drink the River,Brother Smith,135.892,8.34E+01,27.9,56.8,363.573
unpopular,Nonchalant,Robert W Hildreth,135.893,4.58E+01,70.1,12.4,167.92
unpopular,Breath Alone,Gwilym Gold,135.896,2.46E+01,50.1,8.36,252.08
unpopular,Speculose,Brightside,135.901,6.39E+01,44.7,10.8,285.139
unpopular,Lovin My Style 2,Gdotvelz,135.941,3.93E+01,78.5,10.7,229.224
unpopular,Muscle,Gwilym Gold,135.953,2.27E+01,72.8,10.4,269.747
unpopular,I Will Always Love You,Casi Joy,135.954,3.96E+01,45.5,16.8,224.733
unpopular,Day 7.5093 - keiyaA Remix,Nilüfer Yanya,135.956,7.26E+01,75.1,35.1,211.534
unpopular,Ain't No Fightin',BM Riqq,135.966,6.50E+01,69.9,21.3,99.429
unpopular,Dying By My Own Blade,Fox Teeth,135.967,7.66E+00,38.6,31.7,91.611
unpopular,Cool Breeze,Demian Slade,135.992,7.28E-01,45.2,10.6,340.004
unpopular,Broken,Coral Thief,135.994,7.32E+01,69.1,68.4,205.261
unpopular,Round The Block,D4oesz,136,5.54E+01,83.7,6.87,235.8
unpopular,sei,Big U On The Beat,136.003,7.78E+01,66.2,91.3,127.059
unpopular,Atlas,Air Balloon,136.015,5.30E+01,38.7,7.65,237.132
unpopular,Stand Up,C.H.R.O.M.E.,136.027,7.84E+01,65.4,74,218.824
unpopular,De la luna (Peregrina),Edith Márquez,136.03,4.45E+01,58.6,14.6,214.547
unpopular,Day 7.5093,Nilüfer Yanya,136.037,5.87E+01,81,10.9,221.926
unpopular,Morning Red (Mountain Hymn),White Field Harvest,136.048,3.77E+01,61.6,13.7,341.208
unpopular,Causa Y Efecto,Paulina Rubio,136.049,8.02E+01,62.5,12.9,205.307
unpopular,Everyone,The Aliens,136.076,7.75E+01,47.7,12.2,248.893
unpopular,Being On The Foot Of It,Kafime,136.115,3.91E+01,80.3,13.5,61.048
unpopular,Count It Up,Alien iPlayA,136.167,8.01E+01,65.9,21,260
unpopular,Pacific Mind,Piano Mood,136.245,3.15E+00,50.2,10.5,184.071
unpopular,Poncho Con Dos Amigos - Live,Cal Tjader,136.269,6.77E+01,48.2,10.3,424.533
unpopular,"Piano Concerto in E-flat Major, K. 447 / Allegro vivace",Alfred Brendel,136.439,1.76E+01,37.6,9.56,529.267
unpopular,Curtains,Achilles,136.609,9.75E+01,28.6,16,128.307
unpopular,Come to Find Out,John Hammond Jr.,136.634,2.97E+01,51.2,9.95,275
unpopular,Mother Bowman,Vickie Winans,136.775,2.37E+01,60.1,22.7,362.04
unpopular,After the Storm,Piano Mood,136.794,4.53E-01,55,10.8,188.698
unpopular,Let The Church Rise,Aaron & Jeoffrey,136.822,2.85E+01,33.9,8.1,305.64
unpopular,MVP Season,AntVerson,136.84,6.54E+01,71.3,8.23,151.066
unpopular,Friends,Bleach,136.939,5.53E+01,40.1,60,197.56
unpopular,Running Back,GB Leighton,136.954,6.15E+01,54.7,10.8,285.96
unpopular,Show It Off,Kafime,136.969,5.66E+01,75.6,15.9,61.048
unpopular,Come On Slide,Wsb Stepp,136.976,5.26E+01,67.4,10.8,143.778
unpopular,Why Am I So Tired?,Bummer Hill,136.993,7.92E+01,59.4,20.9,197.696
unpopular,CBFW,Kay Boogie,136.994,4.87E+01,92.3,10.6,131.17
unpopular,Floating,Mars & Zay,136.997,4.43E+01,70.1,28.1,185.015
unpopular,RackRacerz,4rr Mugz,137.004,6.15E+01,90.6,29.1,132.415
unpopular,Jungle Magnum,Mutant Fortress,137.01,9.63E+01,65.7,11.2,410
unpopular,Atop Mt. Sinai,Castel,137.015,5.64E+01,19,12.7,172
unpopular,Luh Ya Cuh,King South,137.024,5.81E+01,82.3,10.6,140.173
unpopular,Bands on Me,XanMan,137.028,3.34E+01,83.3,16.2,176.813
unpopular,Fireflies,Piano Mood,137.062,2.81E-01,41.1,11,196.725
unpopular,Strong Hands,New Jersey Mass Choir,137.072,5.42E+01,84.6,34.4,277.16
unpopular,Kinsa Kracks,Harry Manfredini,137.091,1.51E+01,16,7.88,403.973
unpopular,Dirty,Mar '17,137.167,7.46E+01,47,16.9,206.811
unpopular,On My Hip,Galeto,137.194,5.88E+01,85.9,12.2,122.904
unpopular,Most Important Night of My Life,GB Leighton,137.211,6.17E+01,57.9,29.7,287.04
unpopular,Dixie Highway,Hungry Chuck,137.292,3.72E+01,56.7,10.6,208.613
unpopular,Is Anybody Goin' to San Antone,Texas Tornados,137.297,7.95E+01,63.1,9.04,183.787
unpopular,Dixie Rose,Zach Regan,137.416,4.22E+01,39.3,11.1,260
unpopular,If Jesus Met Mohammed,Ed Perrone,137.441,2.22E+01,63.2,13.4,184.747
unpopular,Gift - iTunes Live Session,Rocco DeLuca and The Burden,137.563,5.21E+01,39.6,19.9,249.147
unpopular,Vore,Sombrio Hermanos,137.607,4.97E+01,68.9,36.9,79.412
unpopular,Annabel Lee,The Persevering Promise,137.71,9.38E+01,24.8,20,324.127
unpopular,Test Me,T-Tomp,137.768,5.11E+01,68.6,12.4,97.44
unpopular,Evening Blessing,Rainforest Sounds,137.778,3.71E+01,23.4,74.2,156.927
unpopular,Glad All Over - 2019 - Remaster,The Dave Clark Five,137.789,8.03E+01,46.2,12.6,163.327
unpopular,Why Should I Worry,The Spencers,137.849,4.17E+01,53.1,13,281.653
unpopular,Can't Remember to Forget You,Jessy Foxes,137.864,7.68E+01,64.5,13.6,206.541
unpopular,Not Perfect,Two Fingers,137.923,8.91E+01,64.1,7.69,205.867
unpopular,wild country,Zella Rae,137.944,8.63E-01,14.7,8.71,332.304
unpopular,Billy Jack,The Aliens,137.955,8.92E+01,21.3,41.5,624.507
unpopular,"Piano Concerto in E-flat Major, K. 271 / (cadenzas by Mozart) / Rondo (Presto-Menuetto: Cantabile-Presto)",Alfred Brendel,137.98,2.28E+01,33.3,9.41,646.68
unpopular,CREEPIN,v-tec king of la,137.987,6.51E+01,87.8,8.23,165.693
unpopular,Fire Burnin' > - Live,Family Mystic,137.989,6.81E+01,43,21.9,489
unpopular,Quiet,Calvary Chapel Chattanooga,138.007,4.02E+01,42.4,14.5,450.848
unpopular,Under the Sea - Disney Super Guitar,Paul Gilbert,138.02,9.02E+01,42.8,10.9,238.413
unpopular,"My Home, Sweet Home (with Hovie Lister)",The Statesmen Quartet,138.025,6.25E+01,53.8,9.8,106.88
unpopular,All the Time,Coral Thief,138.027,6.15E+01,79,14,228.985
unpopular,Playa Hatin' Hoes,Playa Playa,138.056,7.24E+01,92.3,98.2,247.36
unpopular,Beauty in a Car Crash (Acoustic),Flight 409,138.08,5.17E+01,47.3,80.9,225.21
unpopular,Just Me,Boxelder,138.081,4.98E+01,55.6,97.9,334.773
unpopular,Pictures,Colton Rice,138.145,4.50E+01,60,11.9,277.777
unpopular,Not Tomorrow,The Nielsen Family Band,138.15,5.64E+01,58.9,11.3,136.533
unpopular,KEN BURNS ESTATE SALE - 2023 Remastered Version,Gavin Watts,138.151,6.99E+01,38.1,20.1,163.44
unpopular,Extortion Two,NateSoSlimey3x,138.154,2.90E+01,85.8,20.1,140.411
unpopular,Love Tractor,Widespread Panic,138.264,9.25E+01,42.6,9.91,314.653
unpopular,The Well Of Penrhys - 2017 demo,Vufcup,138.301,1.30E+01,64.9,12.2,107.598
unpopular,Visions of a Silent One - Chopped and Screwed,Mr. Pookie,138.327,3.25E+01,75,32.9,214.088
unpopular,SCHOOL DAZE,Myles T. Jordan,138.416,6.13E+01,64.8,13.8,168.552
unpopular,18,G-9lock19,138.483,2.99E+01,55.7,8.75,33.807
unpopular,Lil Double Okill,8ball sosa,138.565,3.59E+01,63.3,13.1,112.94
unpopular,The Unseen Hand,Charles Billingsley,138.589,5.59E+01,17.2,10.1,374.12
unpopular,Outro (I Need My Bread),Allcapsallan,138.597,2.51E+01,68.5,14.3,37.403
unpopular,Boyfriends,Vickie Winans,138.61,5.84E+01,53.6,11.3,108.533
unpopular,Move On Up,Curtis Mayfield,138.652,9.69E+01,53.8,58.1,165.79
unpopular,Makin A Mase (Remix),Wsb Stepp,138.726,6.96E+01,75.2,10.9,99.579
unpopular,Cronies,The Floating Men,138.833,5.13E+01,44.6,23.8,175.08
unpopular,Home in Your Heart > Family Mystic - Live,Family Mystic,138.923,4.92E+01,44.7,23.6,1221.5
unpopular,En Esta Noche,Soraya,138.925,3.56E+01,72,6.28,284.853
unpopular,Cramp My Hands,WalknTalknCheck,138.98,4.55E+01,86,12.7,165.76
unpopular,Does Houdini Have a Deathwish?,Brett Schleicher,138.992,9.43E+01,34.4,11,181.63
unpopular,Deck The Halls,Christmas 2018,139.013,2.28E+01,74.2,9.84,174.528
unpopular,Ron Pa' Todo el Mundo (feat. Diomedes Díaz),Joe Arroyo,139.125,6.95E+01,68.9,11,256.76
unpopular,Voice of My Beautiful Country Suite: II. Drum Battle,Rene Marie,139.194,2.86E+01,50.1,11,191.6
unpopular,Inquisition,Ed Perrone,139.275,1.89E+01,42.7,9.22,227.027
unpopular,"Variations in D on a Minuet by Duport, K. 573 / Variation 1",Alfred Brendel,139.458,2.39E+01,30.9,11.6,62.227
unpopular,Moanin',Bobby Timmons,139.532,4.08E+01,50.6,40.9,306.027
unpopular,Can't Be Bothered,Dj Teddy,139.56,7.58E+01,55,15.4,168.925
unpopular,Pimps And Playas S&C,Watts & Ron-C Of The Swisha House,139.661,5.70E+01,83.2,69.6,316.108
unpopular,Texas Money S&C,Watts & Ron-C Of The Swisha House,139.664,5.70E+01,80.4,11.4,357.538
unpopular,Pour Your Love,Benga,139.668,8.25E+01,37.2,22.2,207.987
unpopular,Tell The Truth,Stunna Bam,139.699,7.21E+01,51,13.5,220.304
unpopular,Cimarron Haysi,Headache Relief Unit,139.705,8.10E+00,27.2,23,160.779
unpopular,I Know,Bluejeans,139.709,5.20E+01,56.3,10.7,126.903
unpopular,Tree of Tule,The Wires,139.74,2.39E+01,41.3,10.9,238.75
unpopular,For Arielle,Mimi Naja,139.793,1.72E+01,75.4,5.07,195.334
unpopular,Poof,T-Tomp,139.806,5.55E+01,72.5,8.87,91.742
unpopular,Dos Locos,Conjunto Alacrán,139.81,4.54E+01,58.7,7.96,207.267
unpopular,"Variations in D on a Minuet by Duport, K. 573 / Variation 7",Alfred Brendel,139.822,2.49E+01,58.3,34.1,64.947
unpopular,Pour Your Love - Taiki & Nulight Remix,Benga,139.869,9.23E+01,50.9,11.2,277.96
unpopular,Real Recognize Real,Trillville,139.888,8.37E+01,43,23.4,273.04
unpopular,Find Your Riddim > Eleutheromania - Live,Family Mystic,139.893,5.63E+01,47.8,23.4,1572
unpopular,Buddha's Breath,Zen Path,139.896,2.06E+00,65.9,7.67,178.675
unpopular,Zydeco Party,Royal D,139.915,5.99E+01,60.7,9.16,233.273
unpopular,Like Lil Boom,King Tut (Turn Up Tony),139.919,5.70E+01,88,14.8,185.202
unpopular,4GettaBout It,DJ WYNTER ONLYRAPPERHEARDWORLDWIDE COKEBOY,139.922,6.25E+01,55,7.34,155.35
unpopular,Pain Revenge,Huncho Kz,139.924,5.01E+01,76.1,27.2,178.338
unpopular,"Piano Concerto in E-flat Major, K. 271 / (cadenzas by Mozart) / Allegro",Alfred Brendel,139.926,2.10E+01,38.7,10.7,610.773
unpopular,That's How We Livin',Plap Fieldz,139.928,6.89E+01,84.5,27.3,205.662
unpopular,YouKnowidontmiss,RenzoBeats,139.931,2.36E+01,84.9,7.81,116.767
unpopular,Moth Rhythm,Two Fingers,139.933,4.78E+01,90,11.4,220.28
unpopular,Fuck Christmas,Lurch Marley,139.935,2.72E+01,91.4,9.61,240.771
unpopular,2001,Myles T. Jordan,139.942,3.60E+01,60.8,11.1,125.317
unpopular,Beaches at Sunrise Prelude,Pure Elegance,139.945,4.49E+01,37.2,13.3,96.759
unpopular,Beaches at Sunrise Prelude,Pure Elegance,139.945,4.49E+01,37.2,8.57,96.759
unpopular,A Love That Never Ends,New Jersey Mass Choir,139.949,3.01E+01,76.8,12.4,363.133
unpopular,Goin' in,2nd Bloxk Qua,139.95,5.96E+01,68.5,22,137.169
unpopular,Running Wild,2nd Bloxk Qua,139.954,3.77E+01,60.9,4.85,193.829
unpopular,Pretty Green Eyes - CJ Stone Remix,Ultrabeat,139.954,9.02E+01,62.1,17.9,469.133
unpopular,Ooh,Natalie,139.957,4.55E+01,81.5,10.9,278.973
unpopular,OKAY OKAY,King Robey,139.959,3.75E+01,80,4.71,180
unpopular,Paranoia,SOTO,139.964,9.55E+01,52.4,10.9,262.945
unpopular,Pretty Green Eyes - Radio Edit,Ultrabeat,139.967,7.84E+01,60.4,24.3,200.92
unpopular,Vette,Trxuma Wisdom,139.968,6.57E+01,67.6,5.27,96.177
unpopular,Undacova Lova,Trillville,139.969,8.55E+01,66.1,30.5,260.56
unpopular,Royal Rumble,Meechie Greedy,139.971,5.22E+01,68.8,12.6,192.026
unpopular,Dancing Colona,Headache Relief Unit,139.973,8.03E+00,32.4,9.17,164.084
unpopular,Rear View - Anatomy,Oakwood University USM Alumni,139.973,5.93E+01,59,19.5,244
unpopular,Bring On the Rain,Zach Coffey,139.974,4.80E+01,55.2,13.1,222.947
unpopular,Weight of the World,SOTO,139.974,9.75E+01,49.6,12.7,227.038
unpopular,Medals Chain,Zeros Second,139.975,5.35E+01,87.2,11.3,105.948
unpopular,You're the Best,Paris Street,139.975,3.20E+01,58.5,8.11,283.016
unpopular,Dead Homies,LuvSmokeyy,139.976,6.06E+01,87.5,23.1,165.068
unpopular,Pretty Green Eyes - Flip & Fill Remix,Ultrabeat,139.976,9.72E+01,59.4,8.87,348.787
unpopular,Either way,Chaotic,139.977,4.13E+01,85.1,17,183.297
unpopular,Mr. Willie,Adrian Bagher,139.981,5.25E+01,59.7,23.6,298.305
unpopular,she's just like me,ilyzayy,139.983,3.63E+01,48.3,12.8,182.949
unpopular,"Working Title, Pt. 3",Satchel Grande,139.983,7.85E+01,75.8,32.1,210.124
unpopular,Summertime in the 509 (Digitally Remastered),II Real,139.983,5.89E+01,77.5,7.01,305.02
unpopular,Divak (Intro),SOTO,139.984,6.35E+01,32.2,10.9,116.886
unpopular,Walk Down,LuvSmokeyy,139.985,3.62E+01,90.8,8.4,151.641
unpopular,Supernature,Exodus Music and Sound,139.987,7.03E+01,47.5,29.7,154
unpopular,Ancient Animals,Celebration,139.988,6.48E+01,35.7,9.47,295.04
unpopular,Pretty Green Eyes - CJ Stone Radio Edit,Ultrabeat,139.989,9.17E+01,57,5.55,180.013
unpopular,Open Hearts,Malachi X,139.99,3.67E+01,70.8,11.4,251.717
unpopular,Got Them Bowls,luhtaeman,139.99,6.27E+01,59.5,6.71,151.23
unpopular,The Road,Holiday Ray,139.992,8.21E+01,76.7,10.7,207.36
unpopular,Nawf,Choppaboy,139.992,7.04E+01,72.7,11.4,209.537
unpopular,Goin In,Swoe Whoa,139.992,5.53E+01,73.8,7.21,147.48
unpopular,Patienxe,2nd Bloxk Qua,139.993,6.70E+01,74.5,10.4,196.467
unpopular,Storm,Zeplinn,139.994,7.39E+01,80.5,10.3,219.429
unpopular,Brick City Skating Swag,Maddogmadeit Beats,139.999,4.44E+01,88.7,18.8,214.335
unpopular,Emotional Intelligence,Prismo Eclectic,140,3.16E+01,79,64.5,172.19
unpopular,Stay With Me Tonight,Colton Rice,140,7.24E+01,54.5,10.8,184.511
unpopular,Come From,TrapmoneyWink,140.001,5.21E+01,83.9,20.2,135.12
unpopular,Drugs,XanMan,140.003,3.95E+01,66.5,5.79,156.027
unpopular,Pretty Green Eyes - Friday Night Posse Remix,Ultrabeat,140.005,9.96E+01,68.5,15.3,402.227
unpopular,Death 3,Paris Street,140.006,2.43E+01,40.5,11.2,290.219
unpopular,WONDERFUL,Leon Cruise,140.007,3.71E+01,92.9,14.6,219.857
unpopular,Young Blood,King Tut (Turn Up Tony),140.008,6.71E+01,77.4,37.3,194.792
unpopular,Unwanted,The Floating Men,140.008,6.07E+01,60.5,36.5,267.213
unpopular,Siempre Tuve Fe En Ti,Kurlin,140.009,9.49E+01,74,10.7,123.428
unpopular,Yo Lo Quería Para Mí,Jay Juarez,140.016,4.76E+01,56.4,11.9,218.044
unpopular,OnSSomeMoSShit,Lil Boodha,140.017,4.65E+01,63.7,9.2,180.219
unpopular,Fake Love,4rr Mugz,140.018,4.17E+01,76.5,8.83,109.74
unpopular,Arroz Con Pollo (feat. Ogguere) - Carl Cox Mix,Gilles Peterson's Havana Cultura Band,140.018,7.30E+01,71.7,10.8,344.013
unpopular,Pretty Green Eyes - NTrance Remix,Ultrabeat,140.018,6.93E+01,64.9,32.8,400.307
unpopular,Bahama,WOK BANZ,140.018,2.70E+01,67.5,10.8,123.82
unpopular,Just Drive,Casi Joy,140.019,6.35E+01,51.5,14.8,293.56
unpopular,Ascending,Exodus Music and Sound,140.02,6.28E+01,46.3,8.18,121
unpopular,Real,2nd Bloxk Qua,140.02,3.63E+01,83.4,11.7,192.026
unpopular,Asbury Park,Fox Teeth,140.022,6.49E+01,42.6,34.8,199.122
unpopular,Hello (Workout Mix + 140 BPM),DJ ReMix Workout,140.023,8.79E+01,70.9,9.04,296.593
unpopular,Operator,Flight 409,140.023,8.89E+01,51.2,6.08,219.684
unpopular,Lux,Vomer,140.025,4.43E+01,62.4,22.7,202.153
unpopular,Never will I,Chaotic,140.029,4.97E+01,64.1,8.04,264.072
unpopular,Texas Gangsta's S&C,Watts & Ron-C Of The Swisha House,140.032,4.95E+01,70.3,14.5,260.78
unpopular,Easy Mark,Heavy Hearts,140.034,9.71E+01,35.4,7.04,153.571
unpopular,Glocks N Chops,Choppaboy,140.042,6.32E+01,85.4,11,145.266
unpopular,Brighter At Night - Phil Deschambault Mix,Ash Koley,140.043,7.41E+01,64.8,23.5,194.653
unpopular,Reconstucting Fresno,Paris Street,140.045,2.35E+01,84.1,7.89,128.082
unpopular,Move Out The Way,Swazy Baby,140.045,7.17E+01,60.3,12.8,269.061
unpopular,Pour Your Love - Club Cheval Remix,Benga,140.05,8.11E+01,70.1,3.99,220.733
unpopular,Ahead of My Time,J-Hustle,140.05,9.36E+01,76.1,9.3,176.615
unpopular,Jingle Bells - Satin Remix,Satin,140.051,4.65E+01,85.6,11.4,149.75
unpopular,"Love, Light, and Healing",The Oak Ridge Boys,140.053,4.50E+01,69.9,11,173.206
unpopular,Dance All Night,Mike Broussard and Nu'edition Zydeco,140.055,8.22E+01,73.8,33,178.939
unpopular,I Like it Like That - 2019 - Remaster,The Dave Clark Five,140.059,8.50E+01,49.5,13.1,97.947
unpopular,Sound of Sorrow,Prismo Eclectic,140.061,8.01E+00,53.2,10.5,175.308
unpopular,The Jump,janeylee,140.064,6.51E+01,57,11.2,70.444
unpopular,Gang's All Here,Cheeseburger,140.067,9.19E+01,32.6,28.9,267.933
unpopular,Diamonds,Celebration,140.069,3.10E+01,54.2,8.38,240.347
unpopular,Lambo Truck,Tay G,140.07,4.92E+01,77.9,10,204.46
unpopular,Starter,Swoe Whoa,140.071,7.88E+01,81.1,15.5,148.32
unpopular,A Holly Jolly Christmas,Steve Chavez,140.076,6.28E+01,69.1,10.7,174.013
unpopular,Pretty Green Eyes - Extended Version,Ultrabeat,140.086,9.80E+01,79.8,3.23,455.36
unpopular,Light Of The Aurora,Exodus Music and Sound,140.087,9.57E+01,55.4,14.4,176
unpopular,Lnem,RenzoBeats,140.09,4.44E+01,58.5,9.84,240.065
unpopular,Stand Firm,Calvary Chapel Chattanooga,140.098,2.69E+01,39.3,28.1,408
unpopular,Drip Drippin',Knowbody,140.101,5.19E+01,83.1,20.2,222.825
unpopular,New Coup,Mars & Zay,140.101,4.49E+01,69.1,12.5,138.181
unpopular,Dance Of The Waiting,Soraya,140.102,9.36E+00,63.1,11.2,231.4
unpopular,Assimilate,Exodus Music and Sound,140.116,7.70E+01,43.4,40.3,161
unpopular,Eat the Light,The Nielsen Family Band,140.127,6.36E+01,45.5,56.1,85
unpopular,Triumph,Dead Winter Carpenters,140.145,8.81E+01,53.5,8.92,142.798
unpopular,Suddenly Strange,I Am Kloot,140.151,4.10E+01,34.7,12.6,179.213
unpopular,Six String,Zach Regan,140.16,7.11E+01,49.3,62.5,254.571
unpopular,Not Missing,DonSix,140.165,5.57E+01,91.3,45.4,140.576
unpopular,Creole & Petty,Mike Broussard and Nu'edition Zydeco,140.167,8.95E+01,89.4,10.4,189.231
unpopular,We Be Leavin' Shit,Meechie Greedy,140.17,5.26E+01,72.8,10.5,124.082
unpopular,Drouble Trouble,NateSoSlimey3x,140.22,5.66E+01,74.4,11.4,156.431
unpopular,F**k'em/ya Heard Me S&C,Watts & Ron-C Of The Swisha House,140.284,6.31E+01,72.2,10.7,343.145
unpopular,Believe,Magnet,140.305,5.50E+01,52.9,39,217.893
unpopular,Dreaming Nighthawk,Headache Relief Unit,140.314,6.35E+00,31.3,31.5,163.473
unpopular,Doughton Radom,Headache Relief Unit,140.364,6.55E+00,33.5,8.61,163.778
unpopular,Sign In,Kafime,140.382,7.16E+01,46.3,10.4,61.048
unpopular,Black & Gold,FGM HEC,140.422,6.13E+01,66.3,11.1,105.648
unpopular,Undulated Calvert,Headache Relief Unit,140.43,7.54E+00,41.6,9.41,163.93
unpopular,Deshójame,Pilar Montenegro,140.489,3.34E+01,46.9,10,218.533
unpopular,After You - Live,Family Mystic,140.495,2.12E+01,40.7,5.64,529.5
unpopular,Head Tapp,Wsb Stepp,140.543,6.92E+01,63.2,52.6,145.293
unpopular,Cálmese,Sombrio Hermanos,140.555,2.02E+01,53.3,31.9,157.153
unpopular,80Hz Low Pink Noise,Pink Noise Therapy,140.583,3.84E+01,13.9,10.2,203.267
unpopular,Seaford Hackettstown,Headache Relief Unit,140.591,7.61E+00,27.1,14.9,162.565
unpopular,Bluff Kennebec,Headache Relief Unit,140.666,1.01E+01,30.8,10.5,163.321
unpopular,Bustas Phill Us S&C,Watts & Ron-C Of The Swisha House,140.684,6.96E+01,77.7,7.97,219.429
unpopular,Islands Destin,Headache Relief Unit,140.806,9.22E+00,27.1,7.84,162.114
unpopular,Silverbill Horn,Headache Relief Unit,140.81,7.95E+00,38.7,9.91,163.169
unpopular,earthtone,Fox Teeth,140.818,6.88E+00,14.3,19.9,45.992
unpopular,Distant Drones,Pink Noise Therapy,140.827,4.83E+01,13.7,12.2,115
unpopular,Lived and He Loved Me (with Hovie Lister),The Statesmen Quartet,140.869,5.22E+01,41.5,8.83,155.88
unpopular,Authentic in Everyway,J-Hustle,140.884,8.89E+01,79.9,11.1,165.147
unpopular,Do You Love Me - 2019 - Remaster,The Dave Clark Five,140.912,9.13E+01,43.2,11.1,163.653
unpopular,Mr.Davis,8ball sosa,140.913,7.26E+01,61.7,37,122.902
unpopular,Can't F Wit U,WalknTalknCheck,140.932,6.37E+01,73.6,90,122.558
unpopular,Money Talk,Allcapsallan,140.966,4.97E+01,85.1,35.4,251.915
unpopular,Masterpiece,Emperor,140.974,7.35E+01,65.3,8.7,207.309
unpopular,Trophy,Althea,141.011,5.46E+01,68.6,13.9,95.373
unpopular,Darwin Cherryville,Headache Relief Unit,141.023,6.88E+00,31,10.8,163.017
unpopular,Yo Canto Con Amor,Poder del Tigre y Su Musical,141.042,6.47E+01,93,11.1,158.732
unpopular,H.A.T.E.R.S,MWGH,141.043,5.60E+01,84.3,12,190.5
unpopular,Psycho Killer,Roy Hall,141.128,4.40E+01,56.9,9.9,199.831
unpopular,Opening Credits,Harry Manfredini,141.133,1.87E+01,14.2,10.3,271.999
unpopular,You're Not Sorry,Matthew Sweet,141.135,7.41E+01,39.1,11.8,257.973
unpopular,Altitude,Pink Noise Therapy,141.212,4.87E+01,13.6,24.9,115
unpopular,French Connection - Chopped and Screwed,Mr. Pookie,141.319,5.75E+01,82.5,8.87,278.361
unpopular,Curtains II,Achilles,141.387,9.64E+01,28.3,32.7,55.067
unpopular,"Guachi Guaro (Soul Sauce) - Live At The Concord Jazz Festival, Concord Pavillion, Concord, CA",Cal Tjader,141.497,6.30E+01,49.4,61.9,372.733
unpopular,Bad Bad Bad Alison,GB Leighton,141.522,6.77E+01,34.7,32.2,213.48
unpopular,Potoo Camptown,Headache Relief Unit,141.546,8.07E+00,28.3,12.6,161.965
unpopular,Fishing Leadville,Headache Relief Unit,141.738,7.44E+00,29.9,10.2,162.264
unpopular,Wounded Marle,Headache Relief Unit,141.741,5.82E+00,47.3,10.6,162.414
unpopular,Subtle Drones,Pink Noise Therapy,141.78,4.69E+01,13.5,20.2,115
unpopular,ROADRUNNER - 2023 Remastered Version,Gavin Watts,141.878,7.77E+01,34,10.2,224
unpopular,My Thang,Royal D,141.887,5.16E+01,52.9,9.32,218.044
unpopular,I Trust You To Kill Me - ITunes Live Session,Rocco DeLuca and The Burden,141.903,5.33E+01,46.4,10.2,290.627
unpopular,FINA,King Robey,141.921,6.48E+01,89.4,9.63,189.296
unpopular,Messing Pennsboro,Headache Relief Unit,141.925,9.23E+00,29.4,37,161.816
unpopular,Mine,GrainFed,141.953,4.45E+01,54.3,17.3,246.819
unpopular,Making Love,Royal D,141.98,5.43E+01,72,12.3,257.071
unpopular,uno,Big U On The Beat,141.984,7.77E+01,28.9,22.7,280.932
unpopular,We need some rest,King Malachi,141.992,7.24E+01,71.2,12.3,136.08
unpopular,Toast To That,Trillville,142.008,7.01E+01,52.3,30.4,223.253
unpopular,Demons,XanMan,142.021,4.75E+01,78.5,15.6,193.173
unpopular,changes,KNXLIDGE,142.023,7.65E+01,39.6,10.9,122.619
unpopular,Energy Hokah,Headache Relief Unit,142.023,5.78E+00,29.4,12.9,161.518
unpopular,Top Notch Hustle,J-Hustle,142.023,7.84E+01,76.4,8.51,189.337
unpopular,Empower,Fin Varra,142.031,8.66E+01,58,9.59,142.359
unpopular,Say it Like You Mean It,Soft Swells,142.033,6.17E+01,42.5,18.7,206.197
unpopular,Make It Right,Wsb Stepp,142.034,6.51E+01,59.1,12.6,196.493
unpopular,Put it on the Line,Soft Swells,142.04,8.07E+01,44.6,8.99,226.381
unpopular,Follow Me Down,Mike Broussard and Nu'edition Zydeco,142.059,7.87E+01,80.4,9.67,208.144
unpopular,Secret,JpThaRuler,142.06,3.94E+01,74.9,7.43,112.477
unpopular,What Are You Doing New Year's Eve?,J. Chang-Tablada,142.102,2.10E+01,35.5,8.75,245.538
